,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
510,tensor(0.4242),tensor(0.8000),tensor(0.2887),tensor(0.3385),tensor(0.6471),tensor(0.2292),tensor(0.4091),tensor(0.7714),tensor(0.2784),tensor(0.4091),tensor(0.7714),tensor(0.2784)
511,tensor(0.2628),tensor(0.5806),tensor(0.1698),tensor(0.1630),tensor(0.3667),tensor(0.1048),tensor(0.2482),tensor(0.5484),tensor(0.1604),tensor(0.2482),tensor(0.5484),tensor(0.1604)
512,tensor(0.6316),tensor(1.),tensor(0.4615),tensor(0.6107),tensor(0.9756),tensor(0.4444),tensor(0.4511),tensor(0.7143),tensor(0.3297),tensor(0.4511),tensor(0.7143),tensor(0.3297)
513,tensor(0.1806),tensor(0.4667),tensor(0.1120),tensor(0.0131),tensor(0.0345),tensor(0.0081),tensor(0.0645),tensor(0.1667),tensor(0.0400),tensor(0.1419),tensor(0.3667),tensor(0.0880)
514,tensor(0.4361),tensor(0.6591),tensor(0.3258),tensor(0.3359),tensor(0.5116),tensor(0.2500),tensor(0.3910),tensor(0.5909),tensor(0.2921),tensor(0.3910),tensor(0.5909),tensor(0.2921)
515,tensor(0.6619),tensor(1.),tensor(0.4946),tensor(0.6423),tensor(0.9778),tensor(0.4783),tensor(0.6619),tensor(1.),tensor(0.4946),tensor(0.6619),tensor(1.),tensor(0.4946)
516,tensor(0.2680),tensor(0.4727),tensor(0.1871),tensor(0.1354),tensor(0.2407),tensor(0.0942),tensor(0.1959),tensor(0.3455),tensor(0.1367),tensor(0.1959),tensor(0.3455),tensor(0.1367)
517,tensor(0.4711),tensor(1.),tensor(0.3081),tensor(0.4664),tensor(1.),tensor(0.3041),tensor(0.4711),tensor(1.),tensor(0.3081),tensor(0.4711),tensor(1.),tensor(0.3081)
518,tensor(0.3041),tensor(0.7879),tensor(0.1884),tensor(0.2249),tensor(0.5938),tensor(0.1387),tensor(0.2924),tensor(0.7576),tensor(0.1812),tensor(0.3041),tensor(0.7879),tensor(0.1884)
519,tensor(0.2930),tensor(0.6970),tensor(0.1855),tensor(0.2194),tensor(0.5312),tensor(0.1382),tensor(0.2293),tensor(0.5455),tensor(0.1452),tensor(0.2930),tensor(0.6970),tensor(0.1855)
520,tensor(0.2839),tensor(0.6111),tensor(0.1849),tensor(0.2484),tensor(0.5429),tensor(0.1610),tensor(0.2581),tensor(0.5556),tensor(0.1681),tensor(0.2581),tensor(0.5556),tensor(0.1681)
521,tensor(0.1165),tensor(0.3871),tensor(0.0686),tensor(0.0294),tensor(0.1000),tensor(0.0172),tensor(0.0874),tensor(0.2903),tensor(0.0514),tensor(0.1068),tensor(0.3548),tensor(0.0629)
522,tensor(0.0533),tensor(0.2727),tensor(0.0296),tensor(0.),tensor(0.),tensor(0.),tensor(0.0444),tensor(0.2273),tensor(0.0246),tensor(0.0444),tensor(0.2273),tensor(0.0246)
523,tensor(0.4024),tensor(0.7857),tensor(0.2705),tensor(0.3210),tensor(0.6341),tensor(0.2149),tensor(0.3659),tensor(0.7143),tensor(0.2459),tensor(0.3780),tensor(0.7381),tensor(0.2541)
524,tensor(0.3396),tensor(0.7714),tensor(0.2177),tensor(0.2803),tensor(0.6471),tensor(0.1789),tensor(0.3270),tensor(0.7429),tensor(0.2097),tensor(0.3270),tensor(0.7429),tensor(0.2097)
525,tensor(0.1850),tensor(0.9250),tensor(0.1028),tensor(0.1608),tensor(0.8205),tensor(0.0891),tensor(0.1750),tensor(0.8750),tensor(0.0972),tensor(0.1750),tensor(0.8750),tensor(0.0972)
526,tensor(0.2138),tensor(0.5484),tensor(0.1328),tensor(0.1401),tensor(0.3667),tensor(0.0866),tensor(0.1635),tensor(0.4194),tensor(0.1016),tensor(0.1761),tensor(0.4516),tensor(0.1094)
527,tensor(0.3611),tensor(0.4483),tensor(0.3023),tensor(0.2113),tensor(0.2632),tensor(0.1765),tensor(0.2083),tensor(0.2586),tensor(0.1744),tensor(0.3333),tensor(0.4138),tensor(0.2791)
528,tensor(0.3696),tensor(0.7391),tensor(0.2464),tensor(0.3333),tensor(0.6818),tensor(0.2206),tensor(0.3478),tensor(0.6957),tensor(0.2319),tensor(0.3478),tensor(0.6957),tensor(0.2319)
529,tensor(0.4051),tensor(0.6809),tensor(0.2883),tensor(0.3077),tensor(0.5217),tensor(0.2182),tensor(0.3924),tensor(0.6596),tensor(0.2793),tensor(0.3924),tensor(0.6596),tensor(0.2793)
530,tensor(0.3184),tensor(0.7358),tensor(0.2031),tensor(0.2469),tensor(0.5769),tensor(0.1571),tensor(0.2857),tensor(0.6604),tensor(0.1823),tensor(0.2612),tensor(0.6038),tensor(0.1667)
531,tensor(0.1880),tensor(0.7500),tensor(0.1075),tensor(0.1318),tensor(0.5349),tensor(0.0752),tensor(0.1538),tensor(0.6136),tensor(0.0879),tensor(0.1823),tensor(0.7273),tensor(0.1042)
532,tensor(0.2210),tensor(0.5000),tensor(0.1418),tensor(0.0894),tensor(0.2051),tensor(0.0571),tensor(0.1215),tensor(0.2750),tensor(0.0780),tensor(0.1215),tensor(0.2750),tensor(0.0780)
533,tensor(0.1743),tensor(0.8636),tensor(0.0969),tensor(0.1667),tensor(0.8571),tensor(0.0923),tensor(0.1743),tensor(0.8636),tensor(0.0969),tensor(0.1743),tensor(0.8636),tensor(0.0969)
534,tensor(0.2717),tensor(0.7576),tensor(0.1656),tensor(0.1758),tensor(0.5000),tensor(0.1067),tensor(0.2500),tensor(0.6970),tensor(0.1523),tensor(0.2500),tensor(0.6970),tensor(0.1523)
535,tensor(0.5970),tensor(1.),tensor(0.4255),tensor(0.5829),tensor(0.9831),tensor(0.4143),tensor(0.5970),tensor(1.),tensor(0.4255),tensor(0.5970),tensor(1.),tensor(0.4255)
536,tensor(0.4167),tensor(1.),tensor(0.2632),tensor(0.3976),tensor(0.9706),tensor(0.2500),tensor(0.4167),tensor(1.),tensor(0.2632),tensor(0.4167),tensor(1.),tensor(0.2632)
537,tensor(0.2500),tensor(0.6522),tensor(0.1546),tensor(0.1695),tensor(0.4545),tensor(0.1042),tensor(0.2167),tensor(0.5652),tensor(0.1340),tensor(0.2167),tensor(0.5652),tensor(0.1340)
538,tensor(0.1829),tensor(0.4000),tensor(0.1185),tensor(0.),tensor(0.),tensor(0.),tensor(0.1029),tensor(0.2250),tensor(0.0667),tensor(0.1371),tensor(0.3000),tensor(0.0889)
539,tensor(0.3182),tensor(0.6774),tensor(0.2079),tensor(0.2462),tensor(0.5333),tensor(0.1600),tensor(0.2576),tensor(0.5484),tensor(0.1683),tensor(0.2576),tensor(0.5484),tensor(0.1683)
540,tensor(0.2930),tensor(1.),tensor(0.1716),tensor(0.2710),tensor(0.9545),tensor(0.1579),tensor(0.1783),tensor(0.6087),tensor(0.1045),tensor(0.1783),tensor(0.6087),tensor(0.1045)
541,tensor(0.2986),tensor(1.),tensor(0.1755),tensor(0.2867),tensor(0.9762),tensor(0.1680),tensor(0.2986),tensor(1.),tensor(0.1755),tensor(0.2986),tensor(1.),tensor(0.1755)
542,tensor(0.1302),tensor(0.3548),tensor(0.0797),tensor(0.0240),tensor(0.0667),tensor(0.0146),tensor(0.0947),tensor(0.2581),tensor(0.0580),tensor(0.0947),tensor(0.2581),tensor(0.0580)
543,tensor(0.1739),tensor(0.4828),tensor(0.1061),tensor(0.0755),tensor(0.2143),tensor(0.0458),tensor(0.0870),tensor(0.2414),tensor(0.0530),tensor(0.1118),tensor(0.3103),tensor(0.0682)
544,tensor(0.4094),tensor(0.6604),tensor(0.2966),tensor(0.2840),tensor(0.4615),tensor(0.2051),tensor(0.3275),tensor(0.5283),tensor(0.2373),tensor(0.3275),tensor(0.5283),tensor(0.2373)
545,tensor(0.6357),tensor(1.),tensor(0.4659),tensor(0.6299),tensor(1.),tensor(0.4598),tensor(0.6357),tensor(1.),tensor(0.4659),tensor(0.6357),tensor(1.),tensor(0.4659)
546,tensor(0.3797),tensor(1.),tensor(0.2344),tensor(0.3590),tensor(0.9655),tensor(0.2205),tensor(0.3797),tensor(1.),tensor(0.2344),tensor(0.3797),tensor(1.),tensor(0.2344)
547,tensor(0.1382),tensor(0.3125),tensor(0.0888),tensor(0.0093),tensor(0.0213),tensor(0.0060),tensor(0.0922),tensor(0.2083),tensor(0.0592),tensor(0.0922),tensor(0.2083),tensor(0.0592)
548,tensor(0.4211),tensor(0.8136),tensor(0.2840),tensor(0.3451),tensor(0.6724),tensor(0.2321),tensor(0.3421),tensor(0.6610),tensor(0.2308),tensor(0.3421),tensor(0.6610),tensor(0.2308)
549,tensor(0.5650),tensor(1.),tensor(0.3937),tensor(0.5600),tensor(1.),tensor(0.3889),tensor(0.5650),tensor(1.),tensor(0.3937),tensor(0.5650),tensor(1.),tensor(0.3937)
550,tensor(0.6378),tensor(0.7375),tensor(0.5619),tensor(0.5246),tensor(0.6076),tensor(0.4615),tensor(0.3459),tensor(0.4000),tensor(0.3048),tensor(0.5514),tensor(0.6375),tensor(0.4857)
551,tensor(0.4394),tensor(0.7250),tensor(0.3152),tensor(0.3538),tensor(0.5897),tensor(0.2527),tensor(0.3788),tensor(0.6250),tensor(0.2717),tensor(0.3788),tensor(0.6250),tensor(0.2717)
552,tensor(0.1811),tensor(0.6765),tensor(0.1045),tensor(0.1429),tensor(0.5455),tensor(0.0822),tensor(0.1732),tensor(0.6471),tensor(0.1000),tensor(0.1811),tensor(0.6765),tensor(0.1045)
553,tensor(0.2057),tensor(0.7826),tensor(0.1184),tensor(0.1618),tensor(0.6364),tensor(0.0927),tensor(0.1829),tensor(0.6957),tensor(0.1053),tensor(0.1829),tensor(0.6957),tensor(0.1053)
554,tensor(0.1630),tensor(0.4231),tensor(0.1009),tensor(0.0602),tensor(0.1600),tensor(0.0370),tensor(0.1185),tensor(0.3077),tensor(0.0734),tensor(0.1185),tensor(0.3077),tensor(0.0734)
555,tensor(0.6225),tensor(1.),tensor(0.4519),tensor(0.6040),tensor(0.9783),tensor(0.4369),tensor(0.3841),tensor(0.6170),tensor(0.2788),tensor(0.3841),tensor(0.6170),tensor(0.2788)
556,tensor(0.3333),tensor(0.7500),tensor(0.2143),tensor(0.2535),tensor(0.5806),tensor(0.1622),tensor(0.3056),tensor(0.6875),tensor(0.1964),tensor(0.3056),tensor(0.6875),tensor(0.1964)
557,tensor(0.3085),tensor(0.4844),tensor(0.2263),tensor(0.1608),tensor(0.2540),tensor(0.1176),tensor(0.2289),tensor(0.3594),tensor(0.1679),tensor(0.2289),tensor(0.3594),tensor(0.1679)
558,tensor(0.3043),tensor(0.9655),tensor(0.1806),tensor(0.2857),tensor(0.9286),tensor(0.1688),tensor(0.3043),tensor(0.9655),tensor(0.1806),tensor(0.3043),tensor(0.9655),tensor(0.1806)
559,tensor(0.3536),tensor(1.),tensor(0.2148),tensor(0.3352),tensor(0.9677),tensor(0.2027),tensor(0.2652),tensor(0.7500),tensor(0.1611),tensor(0.3536),tensor(1.),tensor(0.2148)
560,tensor(0.2825),tensor(0.8929),tensor(0.1678),tensor(0.2171),tensor(0.7037),tensor(0.1284),tensor(0.2599),tensor(0.8214),tensor(0.1544),tensor(0.2712),tensor(0.8571),tensor(0.1611)
561,tensor(0.3273),tensor(0.6279),tensor(0.2213),tensor(0.2699),tensor(0.5238),tensor(0.1818),tensor(0.2909),tensor(0.5581),tensor(0.1967),tensor(0.2909),tensor(0.5581),tensor(0.1967)
562,tensor(0.2721),tensor(0.7407),tensor(0.1667),tensor(0.2483),tensor(0.6923),tensor(0.1513),tensor(0.2721),tensor(0.7407),tensor(0.1667),tensor(0.2721),tensor(0.7407),tensor(0.1667)
563,tensor(0.3277),tensor(0.8529),tensor(0.2028),tensor(0.2629),tensor(0.6970),tensor(0.1620),tensor(0.2825),tensor(0.7353),tensor(0.1748),tensor(0.2825),tensor(0.7353),tensor(0.1748)
564,tensor(0.3579),tensor(0.7907),tensor(0.2313),tensor(0.2553),tensor(0.5714),tensor(0.1644),tensor(0.3263),tensor(0.7209),tensor(0.2109),tensor(0.3263),tensor(0.7209),tensor(0.2109)
565,tensor(0.3475),tensor(0.7593),tensor(0.2253),tensor(0.3077),tensor(0.6792),tensor(0.1989),tensor(0.3390),tensor(0.7407),tensor(0.2198),tensor(0.3475),tensor(0.7593),tensor(0.2253)
566,tensor(0.1333),tensor(0.4348),tensor(0.0787),tensor(0.0270),tensor(0.0909),tensor(0.0159),tensor(0.0933),tensor(0.3043),tensor(0.0551),tensor(0.0933),tensor(0.3043),tensor(0.0551)
567,tensor(0.2326),tensor(0.6818),tensor(0.1402),tensor(0.2047),tensor(0.6190),tensor(0.1226),tensor(0.2326),tensor(0.6818),tensor(0.1402),tensor(0.2326),tensor(0.6818),tensor(0.1402)
568,tensor(0.5714),tensor(1.),tensor(0.4000),tensor(0.5668),tensor(1.),tensor(0.3955),tensor(0.5714),tensor(1.),tensor(0.4000),tensor(0.5714),tensor(1.),tensor(0.4000)
569,tensor(0.4426),tensor(0.5870),tensor(0.3553),tensor(0.3667),tensor(0.4889),tensor(0.2933),tensor(0.3770),tensor(0.5000),tensor(0.3026),tensor(0.3770),tensor(0.5000),tensor(0.3026)
570,tensor(0.0366),tensor(0.4444),tensor(0.0191),tensor(0.),tensor(0.),tensor(0.),tensor(0.0320),tensor(0.3889),tensor(0.0167),tensor(0.0320),tensor(0.3889),tensor(0.0167)
571,tensor(0.5132),tensor(1.),tensor(0.3451),tensor(0.4933),tensor(0.9737),tensor(0.3304),tensor(0.5132),tensor(1.),tensor(0.3451),tensor(0.5132),tensor(1.),tensor(0.3451)
572,tensor(0.3584),tensor(0.7209),tensor(0.2385),tensor(0.2690),tensor(0.5476),tensor(0.1783),tensor(0.3121),tensor(0.6279),tensor(0.2077),tensor(0.3121),tensor(0.6279),tensor(0.2077)
573,tensor(0.2410),tensor(0.6727),tensor(0.1468),tensor(0.1508),tensor(0.4259),tensor(0.0916),tensor(0.1824),tensor(0.5091),tensor(0.1111),tensor(0.2215),tensor(0.6182),tensor(0.1349)
574,tensor(0.3559),tensor(0.5385),tensor(0.2658),tensor(0.2931),tensor(0.4474),tensor(0.2179),tensor(0.3220),tensor(0.4872),tensor(0.2405),tensor(0.3220),tensor(0.4872),tensor(0.2405)
575,tensor(0.2660),tensor(0.8333),tensor(0.1582),tensor(0.2258),tensor(0.7241),tensor(0.1338),tensor(0.1915),tensor(0.6000),tensor(0.1139),tensor(0.1915),tensor(0.6000),tensor(0.1139)
576,tensor(0.5850),tensor(1.),tensor(0.4135),tensor(0.5655),tensor(0.9762),tensor(0.3981),tensor(0.4082),tensor(0.6977),tensor(0.2885),tensor(0.4082),tensor(0.6977),tensor(0.2885)
577,tensor(0.3650),tensor(0.7143),tensor(0.2451),tensor(0.2963),tensor(0.5882),tensor(0.1980),tensor(0.3358),tensor(0.6571),tensor(0.2255),tensor(0.3358),tensor(0.6571),tensor(0.2255)
578,tensor(0.2825),tensor(0.8929),tensor(0.1678),tensor(0.2171),tensor(0.7037),tensor(0.1284),tensor(0.2599),tensor(0.8214),tensor(0.1544),tensor(0.2712),tensor(0.8571),tensor(0.1611)
579,tensor(0.3205),tensor(0.6410),tensor(0.2137),tensor(0.2597),tensor(0.5263),tensor(0.1724),tensor(0.2949),tensor(0.5897),tensor(0.1966),tensor(0.2821),tensor(0.5641),tensor(0.1880)
580,tensor(0.1379),tensor(0.3636),tensor(0.0851),tensor(0.),tensor(0.),tensor(0.),tensor(0.0920),tensor(0.2424),tensor(0.0567),tensor(0.0920),tensor(0.2424),tensor(0.0567)
581,tensor(0.4278),tensor(0.6667),tensor(0.3150),tensor(0.3135),tensor(0.4915),tensor(0.2302),tensor(0.3422),tensor(0.5333),tensor(0.2520),tensor(0.3636),tensor(0.5667),tensor(0.2677)
582,tensor(0.6250),tensor(0.9184),tensor(0.4737),tensor(0.5775),tensor(0.8542),tensor(0.4362),tensor(0.5972),tensor(0.8776),tensor(0.4526),tensor(0.5972),tensor(0.8776),tensor(0.4526)
583,tensor(0.3128),tensor(0.7179),tensor(0.2000),tensor(0.2825),tensor(0.6579),tensor(0.1799),tensor(0.3017),tensor(0.6923),tensor(0.1929),tensor(0.3017),tensor(0.6923),tensor(0.1929)
584,tensor(0.2798),tensor(0.6923),tensor(0.1753),tensor(0.2199),tensor(0.5526),tensor(0.1373),tensor(0.2591),tensor(0.6410),tensor(0.1623),tensor(0.2591),tensor(0.6410),tensor(0.1623)
585,tensor(0.1860),tensor(0.2927),tensor(0.1364),tensor(0.0630),tensor(0.1000),tensor(0.0460),tensor(0.1395),tensor(0.2195),tensor(0.1023),tensor(0.1395),tensor(0.2195),tensor(0.1023)
586,tensor(0.4020),tensor(1.),tensor(0.2516),tensor(0.3959),tensor(1.),tensor(0.2468),tensor(0.4020),tensor(1.),tensor(0.2516),tensor(0.4020),tensor(1.),tensor(0.2516)
587,tensor(0.4609),tensor(1.),tensor(0.2994),tensor(0.4474),tensor(0.9808),tensor(0.2898),tensor(0.4609),tensor(1.),tensor(0.2994),tensor(0.4609),tensor(1.),tensor(0.2994)
588,tensor(0.4065),tensor(0.7576),tensor(0.2778),tensor(0.3802),tensor(0.7188),tensor(0.2584),tensor(0.3902),tensor(0.7273),tensor(0.2667),tensor(0.4065),tensor(0.7576),tensor(0.2778)
589,tensor(0.5250),tensor(1.),tensor(0.3559),tensor(0.5063),tensor(0.9756),tensor(0.3419),tensor(0.5250),tensor(1.),tensor(0.3559),tensor(0.5250),tensor(1.),tensor(0.3559)
590,tensor(0.2857),tensor(0.6000),tensor(0.1875),tensor(0.2032),tensor(0.4318),tensor(0.1329),tensor(0.2434),tensor(0.5111),tensor(0.1597),tensor(0.2328),tensor(0.4889),tensor(0.1528)
591,tensor(0.4211),tensor(0.8136),tensor(0.2840),tensor(0.3451),tensor(0.6724),tensor(0.2321),tensor(0.3421),tensor(0.6610),tensor(0.2308),tensor(0.3421),tensor(0.6610),tensor(0.2308)
592,tensor(0.4845),tensor(0.6000),tensor(0.4062),tensor(0.3774),tensor(0.4688),tensor(0.3158),tensor(0.4099),tensor(0.5077),tensor(0.3438),tensor(0.4348),tensor(0.5385),tensor(0.3646)
593,tensor(0.3150),tensor(0.5405),tensor(0.2222),tensor(0.1920),tensor(0.3333),tensor(0.1348),tensor(0.2835),tensor(0.4865),tensor(0.2000),tensor(0.2835),tensor(0.4865),tensor(0.2000)
594,tensor(0.0744),tensor(0.4211),tensor(0.0408),tensor(0.),tensor(0.),tensor(0.),tensor(0.0558),tensor(0.3158),tensor(0.0306),tensor(0.0558),tensor(0.3158),tensor(0.0306)
595,tensor(0.3091),tensor(0.5484),tensor(0.2152),tensor(0.2110),tensor(0.3770),tensor(0.1465),tensor(0.2727),tensor(0.4839),tensor(0.1899),tensor(0.2182),tensor(0.3871),tensor(0.1519)
596,tensor(0.1758),tensor(0.5000),tensor(0.1067),tensor(0.1573),tensor(0.4667),tensor(0.0946),tensor(0.1758),tensor(0.5000),tensor(0.1067),tensor(0.1758),tensor(0.5000),tensor(0.1067)
597,tensor(0.3128),tensor(0.7179),tensor(0.2000),tensor(0.2825),tensor(0.6579),tensor(0.1799),tensor(0.3017),tensor(0.6923),tensor(0.1929),tensor(0.3017),tensor(0.6923),tensor(0.1929)
598,tensor(0.5565),tensor(0.7111),tensor(0.4571),tensor(0.5310),tensor(0.6818),tensor(0.4348),tensor(0.5565),tensor(0.7111),tensor(0.4571),tensor(0.5565),tensor(0.7111),tensor(0.4571)
599,tensor(0.3240),tensor(0.6744),tensor(0.2132),tensor(0.2260),tensor(0.4762),tensor(0.1481),tensor(0.3017),tensor(0.6279),tensor(0.1985),tensor(0.3017),tensor(0.6279),tensor(0.1985)
600,tensor(0.1429),tensor(0.2353),tensor(0.1026),tensor(0.0182),tensor(0.0303),tensor(0.0130),tensor(0.1071),tensor(0.1765),tensor(0.0769),tensor(0.1071),tensor(0.1765),tensor(0.0769)
601,tensor(0.5000),tensor(0.7297),tensor(0.3803),tensor(0.4528),tensor(0.6667),tensor(0.3429),tensor(0.4630),tensor(0.6757),tensor(0.3521),tensor(0.4630),tensor(0.6757),tensor(0.3521)
602,tensor(0.1168),tensor(0.5714),tensor(0.0650),tensor(0.),tensor(0.),tensor(0.),tensor(0.0730),tensor(0.3571),tensor(0.0407),tensor(0.1022),tensor(0.5000),tensor(0.0569)
603,tensor(0.3710),tensor(1.),tensor(0.2277),tensor(0.3577),tensor(0.9778),tensor(0.2189),tensor(0.3710),tensor(1.),tensor(0.2277),tensor(0.3710),tensor(1.),tensor(0.2277)
604,tensor(0.2263),tensor(0.6596),tensor(0.1366),tensor(0.1691),tensor(0.5000),tensor(0.1018),tensor(0.1971),tensor(0.5745),tensor(0.1189),tensor(0.1971),tensor(0.5745),tensor(0.1189)
605,tensor(0.3797),tensor(1.),tensor(0.2344),tensor(0.3590),tensor(0.9655),tensor(0.2205),tensor(0.3797),tensor(1.),tensor(0.2344),tensor(0.3797),tensor(1.),tensor(0.2344)
606,tensor(0.2258),tensor(0.6562),tensor(0.1364),tensor(0.2065),tensor(0.6129),tensor(0.1242),tensor(0.2258),tensor(0.6562),tensor(0.1364),tensor(0.2258),tensor(0.6562),tensor(0.1364)
607,tensor(0.3429),tensor(0.6000),tensor(0.2400),tensor(0.2464),tensor(0.4359),tensor(0.1717),tensor(0.3143),tensor(0.5500),tensor(0.2200),tensor(0.3143),tensor(0.5500),tensor(0.2200)
608,tensor(0.3939),tensor(0.7879),tensor(0.2626),tensor(0.3077),tensor(0.6250),tensor(0.2041),tensor(0.3485),tensor(0.6970),tensor(0.2323),tensor(0.3485),tensor(0.6970),tensor(0.2323)
609,tensor(0.3265),tensor(0.7111),tensor(0.2119),tensor(0.2165),tensor(0.4773),tensor(0.1400),tensor(0.2755),tensor(0.6000),tensor(0.1788),tensor(0.2755),tensor(0.6000),tensor(0.1788)
610,tensor(0.2907),tensor(0.6410),tensor(0.1880),tensor(0.2000),tensor(0.4474),tensor(0.1288),tensor(0.1977),tensor(0.4359),tensor(0.1278),tensor(0.2442),tensor(0.5385),tensor(0.1579)
611,tensor(0.4380),tensor(0.6383),tensor(0.3333),tensor(0.3259),tensor(0.4783),tensor(0.2472),tensor(0.3796),tensor(0.5532),tensor(0.2889),tensor(0.3796),tensor(0.5532),tensor(0.2889)
612,tensor(0.3838),tensor(0.7170),tensor(0.2621),tensor(0.3061),tensor(0.5769),tensor(0.2083),tensor(0.3535),tensor(0.6604),tensor(0.2414),tensor(0.3535),tensor(0.6604),tensor(0.2414)
613,tensor(0.4485),tensor(0.6271),tensor(0.3491),tensor(0.3681),tensor(0.5172),tensor(0.2857),tensor(0.4000),tensor(0.5593),tensor(0.3113),tensor(0.4364),tensor(0.6102),tensor(0.3396)
614,tensor(0.4615),tensor(0.8049),tensor(0.3235),tensor(0.3262),tensor(0.5750),tensor(0.2277),tensor(0.3357),tensor(0.5854),tensor(0.2353),tensor(0.3357),tensor(0.5854),tensor(0.2353)
615,tensor(0.3357),tensor(0.6000),tensor(0.2330),tensor(0.1844),tensor(0.3333),tensor(0.1275),tensor(0.2378),tensor(0.4250),tensor(0.1650),tensor(0.2937),tensor(0.5250),tensor(0.2039)
616,tensor(0.6429),tensor(0.8571),tensor(0.5143),tensor(0.6182),tensor(0.8293),tensor(0.4928),tensor(0.6429),tensor(0.8571),tensor(0.5143),tensor(0.6429),tensor(0.8571),tensor(0.5143)
617,tensor(0.2299),tensor(0.7143),tensor(0.1370),tensor(0.1628),tensor(0.5185),tensor(0.0966),tensor(0.2069),tensor(0.6429),tensor(0.1233),tensor(0.1954),tensor(0.6071),tensor(0.1164)
618,tensor(0.2121),tensor(0.2979),tensor(0.1647),tensor(0.0154),tensor(0.0217),tensor(0.0119),tensor(0.1212),tensor(0.1702),tensor(0.0941),tensor(0.1212),tensor(0.1702),tensor(0.0941)
619,tensor(0.1364),tensor(0.3600),tensor(0.0841),tensor(0.0462),tensor(0.1250),tensor(0.0283),tensor(0.1364),tensor(0.3600),tensor(0.0841),tensor(0.1364),tensor(0.3600),tensor(0.0841)
620,tensor(0.2250),tensor(0.7200),tensor(0.1333),tensor(0.2025),tensor(0.6667),tensor(0.1194),tensor(0.2250),tensor(0.7200),tensor(0.1333),tensor(0.2250),tensor(0.7200),tensor(0.1333)
621,tensor(0.5536),tensor(0.8857),tensor(0.4026),tensor(0.4727),tensor(0.7647),tensor(0.3421),tensor(0.5357),tensor(0.8571),tensor(0.3896),tensor(0.5357),tensor(0.8571),tensor(0.3896)
622,tensor(0.1481),tensor(0.3846),tensor(0.0917),tensor(0.),tensor(0.),tensor(0.),tensor(0.1185),tensor(0.3077),tensor(0.0734),tensor(0.1185),tensor(0.3077),tensor(0.0734)
623,tensor(0.2517),tensor(0.6667),tensor(0.1552),tensor(0.1702),tensor(0.4615),tensor(0.1043),tensor(0.1818),tensor(0.4815),tensor(0.1121),tensor(0.1818),tensor(0.4815),tensor(0.1121)
624,tensor(0.1963),tensor(0.4848),tensor(0.1231),tensor(0.0248),tensor(0.0625),tensor(0.0155),tensor(0.1227),tensor(0.3030),tensor(0.0769),tensor(0.1227),tensor(0.3030),tensor(0.0769)
625,tensor(0.2222),tensor(0.2708),tensor(0.1884),tensor(0.0348),tensor(0.0426),tensor(0.0294),tensor(0.1368),tensor(0.1667),tensor(0.1159),tensor(0.1368),tensor(0.1667),tensor(0.1159)
626,tensor(0.3168),tensor(0.6154),tensor(0.2133),tensor(0.2600),tensor(0.5098),tensor(0.1745),tensor(0.2871),tensor(0.5577),tensor(0.1933),tensor(0.3168),tensor(0.6154),tensor(0.2133)
627,tensor(0.4414),tensor(1.),tensor(0.2832),tensor(0.4336),tensor(1.),tensor(0.2768),tensor(0.4414),tensor(1.),tensor(0.2832),tensor(0.4414),tensor(1.),tensor(0.2832)
628,tensor(0.1600),tensor(0.2182),tensor(0.1263),tensor(0.),tensor(0.),tensor(0.),tensor(0.0933),tensor(0.1273),tensor(0.0737),tensor(0.0933),tensor(0.1273),tensor(0.0737)
629,tensor(0.1647),tensor(0.7241),tensor(0.0929),tensor(0.1028),tensor(0.4643),tensor(0.0578),tensor(0.1412),tensor(0.6207),tensor(0.0796),tensor(0.1647),tensor(0.7241),tensor(0.0929)
630,tensor(0.1489),tensor(0.3500),tensor(0.0946),tensor(0.0108),tensor(0.0256),tensor(0.0068),tensor(0.0745),tensor(0.1750),tensor(0.0473),tensor(0.0745),tensor(0.1750),tensor(0.0473)
631,tensor(0.0857),tensor(0.6818),tensor(0.0457),tensor(0.0632),tensor(0.5238),tensor(0.0336),tensor(0.0743),tensor(0.5909),tensor(0.0396),tensor(0.0857),tensor(0.6818),tensor(0.0457)
