,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
1292,tensor(0.2201),tensor(0.1283),tensor(0.7727),tensor(0.1042),tensor(0.0606),tensor(0.3721),tensor(0.1230),tensor(0.0717),tensor(0.4318),tensor(0.2006),tensor(0.1170),tensor(0.7045)
1293,tensor(0.2656),tensor(0.1717),tensor(0.5862),tensor(0.1429),tensor(0.0918),tensor(0.3214),tensor(0.2344),tensor(0.1515),tensor(0.5172),tensor(0.2656),tensor(0.1717),tensor(0.5862)
1294,tensor(0.1884),tensor(0.1238),tensor(0.3939),tensor(0.0588),tensor(0.0385),tensor(0.1250),tensor(0.0725),tensor(0.0476),tensor(0.1515),tensor(0.1594),tensor(0.1048),tensor(0.3333)
1295,tensor(0.2955),tensor(0.2031),tensor(0.5417),tensor(0.0920),tensor(0.0630),tensor(0.1702),tensor(0.1705),tensor(0.1172),tensor(0.3125),tensor(0.2727),tensor(0.1875),tensor(0.5000)
1296,tensor(0.1296),tensor(0.0755),tensor(0.4565),tensor(0.0497),tensor(0.0289),tensor(0.1778),tensor(0.0926),tensor(0.0540),tensor(0.3261),tensor(0.1235),tensor(0.0719),tensor(0.4348)
1297,tensor(0.1686),tensor(0.1014),tensor(0.5000),tensor(0.0386),tensor(0.0231),tensor(0.1163),tensor(0.0920),tensor(0.0553),tensor(0.2727),tensor(0.1149),tensor(0.0691),tensor(0.3409)
1298,tensor(0.1381),tensor(0.0765),tensor(0.7143),tensor(0.0333),tensor(0.0184),tensor(0.1765),tensor(0.0773),tensor(0.0428),tensor(0.4000),tensor(0.1271),tensor(0.0703),tensor(0.6571)
1299,tensor(0.1574),tensor(0.0906),tensor(0.6000),tensor(0.0587),tensor(0.0337),tensor(0.2273),tensor(0.0991),tensor(0.0570),tensor(0.3778),tensor(0.1399),tensor(0.0805),tensor(0.5333)
1300,tensor(0.2656),tensor(0.1717),tensor(0.5862),tensor(0.1429),tensor(0.0918),tensor(0.3214),tensor(0.2344),tensor(0.1515),tensor(0.5172),tensor(0.2656),tensor(0.1717),tensor(0.5862)
1301,tensor(0.2062),tensor(0.1218),tensor(0.6735),tensor(0.0377),tensor(0.0222),tensor(0.1250),tensor(0.1375),tensor(0.0812),tensor(0.4490),tensor(0.1813),tensor(0.1070),tensor(0.5918)
1302,tensor(0.3066),tensor(0.2258),tensor(0.4773),tensor(0.1481),tensor(0.1087),tensor(0.2326),tensor(0.2190),tensor(0.1613),tensor(0.3409),tensor(0.2628),tensor(0.1935),tensor(0.4091)
1303,tensor(0.2018),tensor(0.1133),tensor(0.9200),tensor(0.1150),tensor(0.0644),tensor(0.5417),tensor(0.1316),tensor(0.0739),tensor(0.6000),tensor(0.1930),tensor(0.1084),tensor(0.8800)
1304,tensor(0.2186),tensor(0.1389),tensor(0.5128),tensor(0.0552),tensor(0.0350),tensor(0.1316),tensor(0.0984),tensor(0.0625),tensor(0.2308),tensor(0.1639),tensor(0.1042),tensor(0.3846)
1305,tensor(0.1246),tensor(0.0735),tensor(0.4091),tensor(0.0139),tensor(0.0082),tensor(0.0465),tensor(0.0969),tensor(0.0571),tensor(0.3182),tensor(0.1246),tensor(0.0735),tensor(0.4091)
1306,tensor(0.1803),tensor(0.1068),tensor(0.5789),tensor(0.0165),tensor(0.0098),tensor(0.0541),tensor(0.0902),tensor(0.0534),tensor(0.2895),tensor(0.1311),tensor(0.0777),tensor(0.4211)
1307,tensor(0.3529),tensor(0.2941),tensor(0.4412),tensor(0.1205),tensor(0.1000),tensor(0.1515),tensor(0.2824),tensor(0.2353),tensor(0.3529),tensor(0.3294),tensor(0.2745),tensor(0.4118)
1308,tensor(0.2165),tensor(0.1373),tensor(0.5122),tensor(0.0729),tensor(0.0461),tensor(0.1750),tensor(0.1031),tensor(0.0654),tensor(0.2439),tensor(0.1649),tensor(0.1046),tensor(0.3902)
1309,tensor(0.2941),tensor(0.2143),tensor(0.4688),tensor(0.0400),tensor(0.0290),tensor(0.0645),tensor(0.1373),tensor(0.1000),tensor(0.2188),tensor(0.1569),tensor(0.1143),tensor(0.2500)
1310,tensor(0.1534),tensor(0.0896),tensor(0.5319),tensor(0.0494),tensor(0.0288),tensor(0.1739),tensor(0.1166),tensor(0.0681),tensor(0.4043),tensor(0.1350),tensor(0.0789),tensor(0.4681)
1311,tensor(0.1719),tensor(0.1023),tensor(0.5366),tensor(0.0315),tensor(0.0187),tensor(0.1000),tensor(0.0938),tensor(0.0558),tensor(0.2927),tensor(0.1172),tensor(0.0698),tensor(0.3659)
1312,tensor(0.1617),tensor(0.0974),tensor(0.4750),tensor(0.0086),tensor(0.0052),tensor(0.0256),tensor(0.0851),tensor(0.0513),tensor(0.2500),tensor(0.1362),tensor(0.0821),tensor(0.4000)
1313,tensor(0.1415),tensor(0.0800),tensor(0.6122),tensor(0.0616),tensor(0.0348),tensor(0.2708),tensor(0.0802),tensor(0.0453),tensor(0.3469),tensor(0.1274),tensor(0.0720),tensor(0.5510)
1314,tensor(0.2925),tensor(0.1856),tensor(0.6889),tensor(0.1333),tensor(0.0843),tensor(0.3182),tensor(0.2453),tensor(0.1557),tensor(0.5778),tensor(0.2453),tensor(0.1557),tensor(0.5778)
1315,tensor(0.2500),tensor(0.1618),tensor(0.5490),tensor(0.0631),tensor(0.0407),tensor(0.1400),tensor(0.1250),tensor(0.0809),tensor(0.2745),tensor(0.2054),tensor(0.1329),tensor(0.4510)
1316,tensor(0.2021),tensor(0.1242),tensor(0.5429),tensor(0.0538),tensor(0.0329),tensor(0.1471),tensor(0.0957),tensor(0.0588),tensor(0.2571),tensor(0.1277),tensor(0.0784),tensor(0.3429)
1317,tensor(0.3529),tensor(0.2340),tensor(0.7174),tensor(0.1838),tensor(0.1214),tensor(0.3778),tensor(0.2246),tensor(0.1489),tensor(0.4565),tensor(0.3422),tensor(0.2270),tensor(0.6957)
1318,tensor(0.2299),tensor(0.1435),tensor(0.5769),tensor(0.0541),tensor(0.0337),tensor(0.1373),tensor(0.1149),tensor(0.0718),tensor(0.2885),tensor(0.1992),tensor(0.1244),tensor(0.5000)
1319,tensor(0.2781),tensor(0.2000),tensor(0.4565),tensor(0.0805),tensor(0.0577),tensor(0.1333),tensor(0.1722),tensor(0.1238),tensor(0.2826),tensor(0.2517),tensor(0.1810),tensor(0.4130)
1320,tensor(0.2199),tensor(0.1321),tensor(0.6562),tensor(0.0635),tensor(0.0380),tensor(0.1935),tensor(0.1361),tensor(0.0818),tensor(0.4062),tensor(0.1885),tensor(0.1132),tensor(0.5625)
1321,tensor(0.1471),tensor(0.0814),tensor(0.7619),tensor(0.0739),tensor(0.0408),tensor(0.3902),tensor(0.0828),tensor(0.0458),tensor(0.4286),tensor(0.1471),tensor(0.0814),tensor(0.7619)
1322,tensor(0.1812),tensor(0.1034),tensor(0.7297),tensor(0.0743),tensor(0.0423),tensor(0.3056),tensor(0.1342),tensor(0.0766),tensor(0.5405),tensor(0.1611),tensor(0.0920),tensor(0.6486)
1323,tensor(0.3165),tensor(0.2427),tensor(0.4545),tensor(0.0641),tensor(0.0490),tensor(0.0926),tensor(0.1519),tensor(0.1165),tensor(0.2182),tensor(0.2025),tensor(0.1553),tensor(0.2909)
1324,tensor(0.2707),tensor(0.1800),tensor(0.5455),tensor(0.0916),tensor(0.0606),tensor(0.1875),tensor(0.1805),tensor(0.1200),tensor(0.3636),tensor(0.2105),tensor(0.1400),tensor(0.4242)
1325,tensor(0.2125),tensor(0.1300),tensor(0.5800),tensor(0.0517),tensor(0.0315),tensor(0.1429),tensor(0.0879),tensor(0.0538),tensor(0.2400),tensor(0.1465),tensor(0.0897),tensor(0.4000)
1326,tensor(0.1962),tensor(0.1166),tensor(0.6190),tensor(0.0684),tensor(0.0405),tensor(0.2195),tensor(0.1358),tensor(0.0807),tensor(0.4286),tensor(0.1509),tensor(0.0897),tensor(0.4762)
1327,tensor(0.3512),tensor(0.2236),tensor(0.8182),tensor(0.1872),tensor(0.1187),tensor(0.4419),tensor(0.2537),tensor(0.1615),tensor(0.5909),tensor(0.3220),tensor(0.2050),tensor(0.7500)
1328,tensor(0.2609),tensor(0.1692),tensor(0.5690),tensor(0.0797),tensor(0.0515),tensor(0.1754),tensor(0.1423),tensor(0.0923),tensor(0.3103),tensor(0.1897),tensor(0.1231),tensor(0.4138)
1329,tensor(0.2913),tensor(0.1911),tensor(0.6122),tensor(0.0686),tensor(0.0449),tensor(0.1458),tensor(0.1262),tensor(0.0828),tensor(0.2653),tensor(0.2718),tensor(0.1783),tensor(0.5714)
1330,tensor(0.1776),tensor(0.1111),tensor(0.4419),tensor(0.0377),tensor(0.0235),tensor(0.0952),tensor(0.0935),tensor(0.0585),tensor(0.2326),tensor(0.1402),tensor(0.0877),tensor(0.3488)
1331,tensor(0.1538),tensor(0.0876),tensor(0.6316),tensor(0.0516),tensor(0.0293),tensor(0.2162),tensor(0.1026),tensor(0.0584),tensor(0.4211),tensor(0.1218),tensor(0.0693),tensor(0.5000)
1332,tensor(0.1033),tensor(0.0563),tensor(0.6250),tensor(0.0456),tensor(0.0248),tensor(0.2821),tensor(0.0785),tensor(0.0428),tensor(0.4750),tensor(0.1033),tensor(0.0563),tensor(0.6250)
1333,tensor(0.1514),tensor(0.0836),tensor(0.8056),tensor(0.0577),tensor(0.0318),tensor(0.3143),tensor(0.0888),tensor(0.0490),tensor(0.4722),tensor(0.1253),tensor(0.0692),tensor(0.6667)
1334,tensor(0.2400),tensor(0.1519),tensor(0.5714),tensor(0.1313),tensor(0.0828),tensor(0.3171),tensor(0.1700),tensor(0.1076),tensor(0.4048),tensor(0.2200),tensor(0.1392),tensor(0.5238)
1335,tensor(0.2105),tensor(0.1356),tensor(0.4706),tensor(0.0400),tensor(0.0256),tensor(0.0909),tensor(0.1184),tensor(0.0763),tensor(0.2647),tensor(0.1711),tensor(0.1102),tensor(0.3824)
1336,tensor(0.2046),tensor(0.1230),tensor(0.6078),tensor(0.0598),tensor(0.0359),tensor(0.1800),tensor(0.1518),tensor(0.0913),tensor(0.4510),tensor(0.1782),tensor(0.1071),tensor(0.5294)
1337,tensor(0.1372),tensor(0.0766),tensor(0.6552),tensor(0.0945),tensor(0.0526),tensor(0.4643),tensor(0.1155),tensor(0.0645),tensor(0.5517),tensor(0.1300),tensor(0.0726),tensor(0.6207)
1338,tensor(0.1907),tensor(0.1094),tensor(0.7447),tensor(0.0932),tensor(0.0533),tensor(0.3696),tensor(0.1144),tensor(0.0656),tensor(0.4468),tensor(0.1798),tensor(0.1031),tensor(0.7021)
1339,tensor(0.4034),tensor(0.3117),tensor(0.5714),tensor(0.1709),tensor(0.1316),tensor(0.2439),tensor(0.3193),tensor(0.2468),tensor(0.4524),tensor(0.3697),tensor(0.2857),tensor(0.5238)
1340,tensor(0.4034),tensor(0.3117),tensor(0.5714),tensor(0.1709),tensor(0.1316),tensor(0.2439),tensor(0.3193),tensor(0.2468),tensor(0.4524),tensor(0.3697),tensor(0.2857),tensor(0.5238)
1341,tensor(0.1714),tensor(0.1047),tensor(0.4737),tensor(0.0288),tensor(0.0175),tensor(0.0811),tensor(0.1238),tensor(0.0756),tensor(0.3421),tensor(0.1429),tensor(0.0872),tensor(0.3947)
1342,tensor(0.1314),tensor(0.1047),tensor(0.1765),tensor(0.),tensor(0.),tensor(0.),tensor(0.1314),tensor(0.1047),tensor(0.1765),tensor(0.1314),tensor(0.1047),tensor(0.1765)
1343,tensor(0.2008),tensor(0.1221),tensor(0.5652),tensor(0.0700),tensor(0.0425),tensor(0.2000),tensor(0.1313),tensor(0.0798),tensor(0.3696),tensor(0.1853),tensor(0.1127),tensor(0.5217)
1344,tensor(0.1117),tensor(0.0620),tensor(0.5610),tensor(0.0293),tensor(0.0162),tensor(0.1500),tensor(0.0680),tensor(0.0377),tensor(0.3415),tensor(0.0825),tensor(0.0458),tensor(0.4146)
1345,tensor(0.2040),tensor(0.1184),tensor(0.7347),tensor(0.1140),tensor(0.0660),tensor(0.4167),tensor(0.1586),tensor(0.0921),tensor(0.5714),tensor(0.1983),tensor(0.1151),tensor(0.7143)
1346,tensor(0.3758),tensor(0.2435),tensor(0.8235),tensor(0.2041),tensor(0.1316),tensor(0.4545),tensor(0.1342),tensor(0.0870),tensor(0.2941),tensor(0.3087),tensor(0.2000),tensor(0.6765)
1347,tensor(0.3333),tensor(0.2857),tensor(0.4000),tensor(0.1304),tensor(0.1111),tensor(0.1579),tensor(0.2500),tensor(0.2143),tensor(0.3000),tensor(0.3333),tensor(0.2857),tensor(0.4000)
1348,tensor(0.1493),tensor(0.0842),tensor(0.6579),tensor(0.0360),tensor(0.0203),tensor(0.1622),tensor(0.0896),tensor(0.0505),tensor(0.3947),tensor(0.1015),tensor(0.0572),tensor(0.4474)
1349,tensor(0.0502),tensor(0.0269),tensor(0.3750),tensor(0.0042),tensor(0.0022),tensor(0.0323),tensor(0.0335),tensor(0.0179),tensor(0.2500),tensor(0.0460),tensor(0.0247),tensor(0.3438)
1350,tensor(0.2632),tensor(0.1786),tensor(0.5000),tensor(0.0400),tensor(0.0270),tensor(0.0769),tensor(0.1184),tensor(0.0804),tensor(0.2250),tensor(0.1842),tensor(0.1250),tensor(0.3500)
1351,tensor(0.2841),tensor(0.1923),tensor(0.5435),tensor(0.0690),tensor(0.0465),tensor(0.1333),tensor(0.1818),tensor(0.1231),tensor(0.3478),tensor(0.2727),tensor(0.1846),tensor(0.5217)
1352,tensor(0.2857),tensor(0.1912),tensor(0.5652),tensor(0.0889),tensor(0.0593),tensor(0.1778),tensor(0.1648),tensor(0.1103),tensor(0.3261),tensor(0.2418),tensor(0.1618),tensor(0.4783)
1353,tensor(0.1274),tensor(0.0763),tensor(0.3846),tensor(0.0256),tensor(0.0153),tensor(0.0784),tensor(0.0764),tensor(0.0458),tensor(0.2308),tensor(0.1274),tensor(0.0763),tensor(0.3846)
1354,tensor(0.1114),tensor(0.0623),tensor(0.5250),tensor(0.),tensor(0.),tensor(0.),tensor(0.0637),tensor(0.0356),tensor(0.3000),tensor(0.0902),tensor(0.0504),tensor(0.4250)
1355,tensor(0.2105),tensor(0.1317),tensor(0.5238),tensor(0.1063),tensor(0.0663),tensor(0.2683),tensor(0.1435),tensor(0.0898),tensor(0.3571),tensor(0.1627),tensor(0.1018),tensor(0.4048)
1356,tensor(0.1885),tensor(0.1125),tensor(0.5806),tensor(0.0635),tensor(0.0377),tensor(0.2000),tensor(0.1466),tensor(0.0875),tensor(0.4516),tensor(0.1885),tensor(0.1125),tensor(0.5806)
1357,tensor(0.2137),tensor(0.1289),tensor(0.6250),tensor(0.0776),tensor(0.0466),tensor(0.2308),tensor(0.1282),tensor(0.0773),tensor(0.3750),tensor(0.2051),tensor(0.1237),tensor(0.6000)
1358,tensor(0.2286),tensor(0.1373),tensor(0.6829),tensor(0.1070),tensor(0.0640),tensor(0.3250),tensor(0.1143),tensor(0.0686),tensor(0.3415),tensor(0.1878),tensor(0.1127),tensor(0.5610)
1359,tensor(0.2500),tensor(0.1618),tensor(0.5490),tensor(0.0631),tensor(0.0407),tensor(0.1400),tensor(0.1250),tensor(0.0809),tensor(0.2745),tensor(0.2054),tensor(0.1329),tensor(0.4510)
1360,tensor(0.3415),tensor(0.2857),tensor(0.4242),tensor(0.1500),tensor(0.1250),tensor(0.1875),tensor(0.2683),tensor(0.2245),tensor(0.3333),tensor(0.3415),tensor(0.2857),tensor(0.4242)
1361,tensor(0.5000),tensor(0.4000),tensor(0.6667),tensor(0.2553),tensor(0.2034),tensor(0.3429),tensor(0.2708),tensor(0.2167),tensor(0.3611),tensor(0.5000),tensor(0.4000),tensor(0.6667)
1362,tensor(0.2609),tensor(0.1692),tensor(0.5690),tensor(0.0797),tensor(0.0515),tensor(0.1754),tensor(0.1423),tensor(0.0923),tensor(0.3103),tensor(0.1897),tensor(0.1231),tensor(0.4138)
1363,tensor(0.1044),tensor(0.0585),tensor(0.4872),tensor(0.0166),tensor(0.0093),tensor(0.0789),tensor(0.0714),tensor(0.0400),tensor(0.3333),tensor(0.0934),tensor(0.0523),tensor(0.4359)
1364,tensor(0.2431),tensor(0.1486),tensor(0.6667),tensor(0.1229),tensor(0.0748),tensor(0.3438),tensor(0.2099),tensor(0.1284),tensor(0.5758),tensor(0.2320),tensor(0.1419),tensor(0.6364)
1365,tensor(0.1700),tensor(0.0958),tensor(0.7556),tensor(0.0553),tensor(0.0311),tensor(0.2500),tensor(0.0750),tensor(0.0423),tensor(0.3333),tensor(0.1300),tensor(0.0732),tensor(0.5778)
1366,tensor(0.3000),tensor(0.1927),tensor(0.6774),tensor(0.0870),tensor(0.0556),tensor(0.2000),tensor(0.2429),tensor(0.1560),tensor(0.5484),tensor(0.2429),tensor(0.1560),tensor(0.5484)
1367,tensor(0.1465),tensor(0.0804),tensor(0.8205),tensor(0.0276),tensor(0.0151),tensor(0.1579),tensor(0.0686),tensor(0.0377),tensor(0.3846),tensor(0.1236),tensor(0.0678),tensor(0.6923)
1368,tensor(0.2332),tensor(0.1384),tensor(0.7407),tensor(0.0880),tensor(0.0521),tensor(0.2830),tensor(0.1341),tensor(0.0796),tensor(0.4259),tensor(0.1691),tensor(0.1003),tensor(0.5370)
1369,tensor(0.1746),tensor(0.1014),tensor(0.6286),tensor(0.0800),tensor(0.0463),tensor(0.2941),tensor(0.1032),tensor(0.0599),tensor(0.3714),tensor(0.1587),tensor(0.0922),tensor(0.5714)
1370,tensor(0.1423),tensor(0.0890),tensor(0.3542),tensor(0.0169),tensor(0.0105),tensor(0.0426),tensor(0.0669),tensor(0.0419),tensor(0.1667),tensor(0.1172),tensor(0.0733),tensor(0.2917)
1371,tensor(0.0774),tensor(0.0423),tensor(0.4615),tensor(0.0195),tensor(0.0106),tensor(0.1200),tensor(0.0516),tensor(0.0282),tensor(0.3077),tensor(0.0774),tensor(0.0423),tensor(0.4615)
1372,tensor(0.1786),tensor(0.1046),tensor(0.6098),tensor(0.0576),tensor(0.0336),tensor(0.2000),tensor(0.1000),tensor(0.0586),tensor(0.3415),tensor(0.1500),tensor(0.0879),tensor(0.5122)
1373,tensor(0.0980),tensor(0.0546),tensor(0.4783),tensor(0.0179),tensor(0.0100),tensor(0.0889),tensor(0.0713),tensor(0.0397),tensor(0.3478),tensor(0.0891),tensor(0.0496),tensor(0.4348)
1374,tensor(0.1394),tensor(0.0791),tensor(0.5882),tensor(0.0351),tensor(0.0198),tensor(0.1515),tensor(0.0906),tensor(0.0514),tensor(0.3824),tensor(0.1115),tensor(0.0632),tensor(0.4706)
1375,tensor(0.2481),tensor(0.1531),tensor(0.6531),tensor(0.1016),tensor(0.0625),tensor(0.2708),tensor(0.1085),tensor(0.0670),tensor(0.2857),tensor(0.1628),tensor(0.1005),tensor(0.4286)
1376,tensor(0.2007),tensor(0.1224),tensor(0.5577),tensor(0.0557),tensor(0.0339),tensor(0.1569),tensor(0.1038),tensor(0.0633),tensor(0.2885),tensor(0.1799),tensor(0.1097),tensor(0.5000)
1377,tensor(0.1732),tensor(0.1196),tensor(0.3143),tensor(0.0160),tensor(0.0110),tensor(0.0294),tensor(0.0787),tensor(0.0543),tensor(0.1429),tensor(0.1575),tensor(0.1087),tensor(0.2857)
1378,tensor(0.1841),tensor(0.1036),tensor(0.8222),tensor(0.1250),tensor(0.0702),tensor(0.5682),tensor(0.1045),tensor(0.0588),tensor(0.4667),tensor(0.1741),tensor(0.0980),tensor(0.7778)
1379,tensor(0.2992),tensor(0.2111),tensor(0.5135),tensor(0.0640),tensor(0.0449),tensor(0.1111),tensor(0.1417),tensor(0.1000),tensor(0.2432),tensor(0.2047),tensor(0.1444),tensor(0.3514)
1380,tensor(0.1061),tensor(0.0584),tensor(0.5778),tensor(0.0287),tensor(0.0158),tensor(0.1591),tensor(0.0694),tensor(0.0382),tensor(0.3778),tensor(0.1061),tensor(0.0584),tensor(0.5778)
1381,tensor(0.1295),tensor(0.0717),tensor(0.6667),tensor(0.0290),tensor(0.0160),tensor(0.1538),tensor(0.1007),tensor(0.0558),tensor(0.5185),tensor(0.1295),tensor(0.0717),tensor(0.6667)
1382,tensor(0.3688),tensor(0.2549),tensor(0.6667),tensor(0.0863),tensor(0.0594),tensor(0.1579),tensor(0.2270),tensor(0.1569),tensor(0.4103),tensor(0.3121),tensor(0.2157),tensor(0.5641)
1383,tensor(0.6939),tensor(0.5574),tensor(0.9189),tensor(0.5208),tensor(0.4167),tensor(0.6944),tensor(0.6939),tensor(0.5574),tensor(0.9189),tensor(0.6939),tensor(0.5574),tensor(0.9189)
1384,tensor(0.1753),tensor(0.0994),tensor(0.7391),tensor(0.0674),tensor(0.0381),tensor(0.2889),tensor(0.1186),tensor(0.0673),tensor(0.5000),tensor(0.1392),tensor(0.0789),tensor(0.5870)
1385,tensor(0.1098),tensor(0.0599),tensor(0.6571),tensor(0.0144),tensor(0.0078),tensor(0.0882),tensor(0.0573),tensor(0.0312),tensor(0.3429),tensor(0.0859),tensor(0.0469),tensor(0.5143)
1386,tensor(0.0798),tensor(0.0432),tensor(0.5185),tensor(0.0115),tensor(0.0062),tensor(0.0769),tensor(0.0627),tensor(0.0340),tensor(0.4074),tensor(0.0627),tensor(0.0340),tensor(0.4074)
1387,tensor(0.2339),tensor(0.1527),tensor(0.5000),tensor(0.0118),tensor(0.0077),tensor(0.0256),tensor(0.1170),tensor(0.0763),tensor(0.2500),tensor(0.1637),tensor(0.1069),tensor(0.3500)
1388,tensor(0.3758),tensor(0.2435),tensor(0.8235),tensor(0.2041),tensor(0.1316),tensor(0.4545),tensor(0.1342),tensor(0.0870),tensor(0.2941),tensor(0.3087),tensor(0.2000),tensor(0.6765)
1389,tensor(0.3457),tensor(0.2857),tensor(0.4375),tensor(0.1266),tensor(0.1042),tensor(0.1613),tensor(0.2469),tensor(0.2041),tensor(0.3125),tensor(0.2716),tensor(0.2245),tensor(0.3438)
1390,tensor(0.3647),tensor(0.2627),tensor(0.5962),tensor(0.1786),tensor(0.1282),tensor(0.2941),tensor(0.2353),tensor(0.1695),tensor(0.3846),tensor(0.3529),tensor(0.2542),tensor(0.5769)
1391,tensor(0.4427),tensor(0.3452),tensor(0.6170),tensor(0.2171),tensor(0.1687),tensor(0.3043),tensor(0.2748),tensor(0.2143),tensor(0.3830),tensor(0.3817),tensor(0.2976),tensor(0.5319)
1392,tensor(0.0696),tensor(0.0377),tensor(0.4444),tensor(0.0117),tensor(0.0063),tensor(0.0769),tensor(0.0464),tensor(0.0252),tensor(0.2963),tensor(0.0522),tensor(0.0283),tensor(0.3333)
1393,tensor(0.1135),tensor(0.0647),tensor(0.4643),tensor(0.0176),tensor(0.0100),tensor(0.0741),tensor(0.0699),tensor(0.0398),tensor(0.2857),tensor(0.1048),tensor(0.0597),tensor(0.4286)
1394,tensor(0.1364),tensor(0.0755),tensor(0.7000),tensor(0.0392),tensor(0.0217),tensor(0.2069),tensor(0.0779),tensor(0.0432),tensor(0.4000),tensor(0.0909),tensor(0.0504),tensor(0.4667)
1395,tensor(0.1982),tensor(0.1250),tensor(0.4783),tensor(0.0455),tensor(0.0286),tensor(0.1111),tensor(0.0991),tensor(0.0625),tensor(0.2391),tensor(0.1802),tensor(0.1136),tensor(0.4348)
1396,tensor(0.1538),tensor(0.0880),tensor(0.6098),tensor(0.0743),tensor(0.0424),tensor(0.3000),tensor(0.1046),tensor(0.0599),tensor(0.4146),tensor(0.1477),tensor(0.0845),tensor(0.5854)
1397,tensor(0.2222),tensor(0.1406),tensor(0.5294),tensor(0.0375),tensor(0.0236),tensor(0.0909),tensor(0.1481),tensor(0.0938),tensor(0.3529),tensor(0.1852),tensor(0.1172),tensor(0.4412)
1398,tensor(0.1959),tensor(0.1193),tensor(0.5472),tensor(0.0680),tensor(0.0413),tensor(0.1923),tensor(0.1149),tensor(0.0700),tensor(0.3208),tensor(0.1824),tensor(0.1111),tensor(0.5094)
1399,tensor(0.4000),tensor(0.2778),tensor(0.7143),tensor(0.2449),tensor(0.1690),tensor(0.4444),tensor(0.3600),tensor(0.2500),tensor(0.6429),tensor(0.4000),tensor(0.2778),tensor(0.7143)
1400,tensor(0.0743),tensor(0.0415),tensor(0.3529),tensor(0.0125),tensor(0.0069),tensor(0.0606),tensor(0.0619),tensor(0.0346),tensor(0.2941),tensor(0.0681),tensor(0.0381),tensor(0.3235)
1401,tensor(0.2188),tensor(0.1364),tensor(0.5526),tensor(0.0737),tensor(0.0458),tensor(0.1892),tensor(0.1250),tensor(0.0779),tensor(0.3158),tensor(0.1979),tensor(0.1234),tensor(0.5000)
1402,tensor(0.1522),tensor(0.0862),tensor(0.6512),tensor(0.0328),tensor(0.0185),tensor(0.1429),tensor(0.0815),tensor(0.0462),tensor(0.3488),tensor(0.1359),tensor(0.0769),tensor(0.5814)
1403,tensor(0.3529),tensor(0.3000),tensor(0.4286),tensor(0.1600),tensor(0.1356),tensor(0.1951),tensor(0.2353),tensor(0.2000),tensor(0.2857),tensor(0.3137),tensor(0.2667),tensor(0.3810)
1404,tensor(0.3077),tensor(0.2143),tensor(0.5455),tensor(0.0870),tensor(0.0602),tensor(0.1562),tensor(0.1368),tensor(0.0952),tensor(0.2424),tensor(0.2393),tensor(0.1667),tensor(0.4242)
1405,tensor(0.1351),tensor(0.0748),tensor(0.6977),tensor(0.0317),tensor(0.0175),tensor(0.1667),tensor(0.0721),tensor(0.0399),tensor(0.3721),tensor(0.1171),tensor(0.0648),tensor(0.6047)
1406,tensor(0.4000),tensor(0.2778),tensor(0.7143),tensor(0.2449),tensor(0.1690),tensor(0.4444),tensor(0.3600),tensor(0.2500),tensor(0.6429),tensor(0.4000),tensor(0.2778),tensor(0.7143)
1407,tensor(0.2981),tensor(0.1962),tensor(0.6200),tensor(0.0874),tensor(0.0573),tensor(0.1837),tensor(0.2019),tensor(0.1329),tensor(0.4200),tensor(0.2596),tensor(0.1709),tensor(0.5400)
1408,tensor(0.2429),tensor(0.1667),tensor(0.4474),tensor(0.0580),tensor(0.0396),tensor(0.1081),tensor(0.1571),tensor(0.1078),tensor(0.2895),tensor(0.1857),tensor(0.1275),tensor(0.3421)
1409,tensor(0.2924),tensor(0.2033),tensor(0.5208),tensor(0.0710),tensor(0.0492),tensor(0.1277),tensor(0.1754),tensor(0.1220),tensor(0.3125),tensor(0.2456),tensor(0.1707),tensor(0.4375)
1410,tensor(0.1548),tensor(0.0916),tensor(0.5000),tensor(0.0519),tensor(0.0307),tensor(0.1702),tensor(0.0903),tensor(0.0534),tensor(0.2917),tensor(0.1226),tensor(0.0725),tensor(0.3958)
1411,tensor(0.1217),tensor(0.0697),tensor(0.4792),tensor(0.0266),tensor(0.0152),tensor(0.1064),tensor(0.0741),tensor(0.0424),tensor(0.2917),tensor(0.1111),tensor(0.0636),tensor(0.4375)
